node_key,poi_base,county,utility,state,legacy_active_projects,legacy_active_mw,legacy_active_storage_mw,c15_active_projects,c15_active_mw,c15_active_storage_mw,operating_projects,operating_mw,operating_storage_mw,wd_alltime_projects,wd_alltime_mw,wd_alltime_storage_mw,wd_recent_projects,wd_recent_mw,wd_recent_storage_mw,c15_withdrawn_projects,c15_withdrawn_mw,c15_withdrawn_storage_mw,wd_post_phase2_mw,c15_fcds_req_mw,pipeline_mw,pipeline_storage_mw,storage_churn,churn_alltime,c15_survival,tpd25_projects,tpd25_req_mw,tpd25_alloc_mw,tpd25_denied_mw,tpd25_unknown_mw,tpd25_unalloc_mw,tpd24_fcdsa_projects,tpd24_pcdsa_projects,wdat_active_projects,wdat_active_mw,wdat_active_storage_mw,wdat_inservice_mw,wdat_withdrawn_mw,lmp_tb4_12mo_mean,lmp_tb4_12mo_p90,lmp_months,c16_poi_status,c16_poi_note,lat,lon,osm_name,geo_score,geo_method,source_file,source_run_date,pipeline_commit,pipeline_run
MELROSE,MELROSE SUBSTATION,SAN DIEGO,SDGE,CA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,32.90258,-117.1167373,median of located nodes in CA SAN DIEGO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
MENDOTA BIOMASS,MENDOTA BIOMASS SUBSTATION,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.587580525,-120.1256622,median of located nodes in CA FRESNO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
MENDOTA DAIRYLAND,MENDOTA DAIRYLAND,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.587580525,-120.1256622,median of located nodes in CA FRESNO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
MAGUNDEN VESTAL,MAGUNDEN-VESTAL #1,KERN,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,35.60120695,-119.0037159,Magunden Substation | Vestal Substation,1.0,line-midpoint,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LIEBERT,LIEBERT,IMPERIAL,IID,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,32.7179069,-115.7155553,median of located nodes in CA IMPERIAL,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LIGHTHIPE BATTERIES INVERTERS STEP UP TRANSFORMER AND A GEN TIE,"LIGHTHIPE SUBSTATION  BATTERIES, INVERTERS, STEP UP TRANSFORMER AND A",LOS ANGELES,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.5,201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.47440665,-118.2627298,median of located nodes in CA LOS ANGELES,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LILAC RINCON,LILAC RINCON,SAN DIEGO,SDGE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,32.90258,-117.1167373,median of located nodes in CA SAN DIEGO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LITTLE ROCK,LITTLE ROCK SUBSTATION,KERN,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,35.2460173,-118.975825,median of located nodes in CA KERN,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LITTLE ROCK PIUTE,LITTLE ROCK-PIUTE,LOS ANGELES,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.47440665,-118.2627298,median of located nodes in CA LOS ANGELES,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LIVINGSTON,LIVINGSTON SUBSTATION,MERCED,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,31.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.5,11.3,0.0,21.1,,,0,,,37.0530047,-121.0205078,median of located nodes in CA MERCED,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LLAGAS,LLAGAS,SANTA CLARA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,150.0,150.0,2.0,150.0,150.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.9,0.0,2.0,51.9,,,0,,,37.0072605,-121.5573635,Llagas Substation,1.0,exact,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LODI STIG,LODI STIG,SAN JOAQUIN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,37.7770366,-121.31472865,median of located nodes in CA SAN JOAQUIN,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOGAN CREEK DELEVAN,LOGAN CREEK - DELEVAN LINE TAP,COLUSA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,650.0,650.0,1.0,150.0,150.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,39.4538584,-122.26624285,Logan Creek Substation | Delevan Substation,1.0,line-midpoint,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LONE TREE CAYETANO AT THE JACKSON,LONE TREE-CAYETANO AT THE JACKSON SUBSTATION,CONTRA COSTA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,37.9461825,-121.7597517,Lone Tree Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LONG BEACH,LONG BEACH SUBSTATION,LOS ANGELES,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,557.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.47440665,-118.2627298,median of located nodes in CA LOS ANGELES,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LONG BEACH GEN,LONG BEACH GEN STATION,LOS ANGELES,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,424.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.47440665,-118.2627298,median of located nodes in CA LOS ANGELES,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOS BANOS WESTLEY,LOS BANOS-WESTLEY,MERCED,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,37.284516100000005,-121.1256537,Los Banos Substation | Westley Substation,1.0,line-midpoint,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOOP GOLD HILL EIGHT MILE ROAD,LOOP GOLD HILL-EIGHT MILE ROAD,SAN JOAQUIN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,37.7770366,-121.31472865,median of located nodes in CA SAN JOAQUIN,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOOP LAKESVILLE SOBRANTE AND LAKESVILLE IGNACIO LINES,LOOP LAKESVILLE-SOBRANTE AND LAKESVILLE-IGNACIO,SOLANO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.2214947,-121.83932625,median of located nodes in CA SOLANO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOOP LOVELAND LOS COCHES,LOOP LOVELAND - LOS COCHES,SAN DIEGO,SDGE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,32.8597308,-116.8992272,Los Coches Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOOP REDMAN LANCASTER,LOOP REDMAN-LANCASTER,LOS ANGELES,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.47440665,-118.2627298,median of located nodes in CA LOS ANGELES,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOOP TALEGA ESCONDIDO,LOOP TALEGA-ESCONDIDO,SAN DIEGO,SDGE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,33.1257327,-117.1167373,Escondido Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOOP TESLA STAGG AND TESLA EIGHT MILE LINES,LOOP TESLA STAGG AND TESLA-EIGHT MILE,SAN JOAQUIN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.058747,-121.3768414,Eight Mile Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOOP VACA DIXON PEABODY VACA DIXON LAMBIE LINES,LOOP VACA DIXON-PEABODY & VACA DIXON-LAMBIE,SOLANO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.2214947,-121.83932625,median of located nodes in CA SOLANO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOS BANOS DOS AMIGOS,LOS BANOS-DOS AMIGOS,MERCED,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.98911615,-120.92516610000001,Los Banos Substation | Dos Amigos Substation,1.0,line-midpoint,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOS BANOS LIVINGSTON CANAL,LOS BANOS-LIVINGSTON-CANAL,MERCED,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,37.0530047,-121.0205078,Los Banos Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOS BANOS NEAR PACHECO PASS,LOS BANOS,MERCED,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,37.0530047,-121.0205078,Los Banos Substation,1.0,exact,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOS BANOS O NEIL PGP,LOS BANOS-O'NEIL PGP,MERCED,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.5,0.0,1.0,26.5,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,37.0530047,-121.0205078,Los Banos Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOS BANOS PACHECO VIA DINOSAUR POINT,LOS BANOS-PACHECO,MERCED,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,37.0530047,-121.0205078,Los Banos Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOS BANOS SAN LUIS PGP,LOS BANOS-SAN LUIS PGP #1,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,149.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,37.0530047,-121.0205078,Los Banos Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
LOOP CENTER MESA AND CENTER OLINDA LINES,LOOP CENTER-MESA AND CENTER-OLINDA,LOS ANGELES,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.47440665,-118.2627298,median of located nodes in CA LOS ANGELES,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
FORT BRAGG,FORT BRAGG SUBSTATION,MENDOCINO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,,,0.74,none,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
FOUR CORNERS,FOUR CORNERS SUB,LINCOLN,SCE,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,,,0.61,none,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
FRIARS,FRIARS SUBSTATION,SAN DIEGO,SDGE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,32.7717391,-117.1644077,Friars Substation,1.0,exact,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
FULTON IGNACIO,FULTON-IGNACIO,MARIN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.2872713,-122.65046375,Fulton Substation | Ignacio Substation,1.0,line-midpoint,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GATES COALINGA,GATES - COALINGA #1,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,8.0,260.06,122.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.1413374,-120.1256622,Gates Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GATES COALINGA AT JACALITO,GATES-COALINGA #1,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.1413374,-120.1256622,Gates Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GATES GREGG,GATES-GREGG,KINGS,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.1413374,-120.1256622,Gates Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GATES GREGG AND GATES MCCALL,GATES-GREGG,KINGS,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.1413374,-120.1256622,Gates Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GATES MCCALL,GATES-MCCALL,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.37608315,-119.8826309,Gates Substation | McCall Substation,1.0,line-midpoint,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GEYERS 17 FULTON,GEYERS 17- FULTON #2,LAKE,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.4977484,-122.7605687,Fulton Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GEYSERS 17 FULTON TRANSMISSION,GEYSERS 17-FULTON,SONOMA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.4977484,-122.7605687,Fulton Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GEYSERS FULTON TRANSMISSION,GEYSERS-FULTON,SONOMA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.4977484,-122.7605687,Fulton Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
IVANPAH,IVANPAH SUBSTATION,SAN BERNARDINO,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,0.0,2.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,35.5444422,-115.4687507,Ivanpah Substation,1.0,exact,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GOLD HILL EIGHT MILE LINES,GOLD HILL-EIGHT MILE,SAN JOAQUIN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.3581642,-121.256827,Gold Hill Substation | Eight Mile Substation,1.0,line-midpoint,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GOLD HILL EIGHT MILE ROAD,GOLD HILL-EIGHT MILE ROAD,SACRAMENTO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,400.0,400.0,2.0,400.0,400.0,1.0,200.0,200.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.6575814,-121.1368126,Gold Hill Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
GOLDTOWN,GOLDTOWN SUBSTATION,KERN,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,35.2460173,-118.975825,median of located nodes in CA KERN,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
