@id,@type,@lat,@lon,name,voltage,operator,substation
91333377,way,38.9005734,-121.2941808,PG&E Lincoln Substation,115000,Pacific Gas and Electric Company,transmission
91530350,way,34.2734732,-118.4586766,San Fernando Substation,66000,,
91530354,way,34.3791522,-118.5590591,Newhall Substation,66000,Southern California Edison,distribution
91534418,way,36.8627977,-121.4062132,Hollister Substation,115000,Pacific Gas and Electric Company,distribution
91834998,way,34.4397943,-118.5826225,Pardee Substation,220000,Southern California Edison,transmission
92107752,way,38.0154455,-122.1162144,Martinez Substation,115000,,
92513782,way,38.0444117,-122.2570319,Oleum Substation,115000,Pacific Gas and Electric Company,
92633578,way,37.9190210,-121.6767952,Brentwood Substation,230000,Pacific Gas and Electric Company,distribution
92633626,way,38.1713032,-121.8464209,Shiloh 2 Substation,230000,,generation
92832902,way,39.5326790,-121.4862404,Oroville Switchyard,230000,California Department of Water Resources,switchyard
92966624,way,39.2373610,-122.2762888,Maxwell Capacitor Station,500000,Western Area Power Administration,transmission
93128718,way,40.8079932,-121.9359340,Round Mountain Substation,500000;230000,,
93128755,way,40.3979023,-122.2642981,Cottonwood Substation,230000;115000,Pacific Gas and Electric Company,transmission
93128776,way,40.3829969,-122.3814249,Olinda Substation,500000,Western Area Power Administration,transmission
93238392,way,36.9252276,-120.8298244,Dos Amigos Substation,230000,,transmission
93251033,way,36.1413374,-120.1256622,Gates Substation,500000;230000,Pacific Gas and Electric Company,transmission
93288988,way,36.6523145,-120.5815969,Panoche Substation,230000;115000,Pacific Gas and Electric Company,
93420666,way,35.5550486,-120.6803660,Templeton,21000,Pacific Gas and Electric Company,
93420676,way,35.3738781,-120.8555879,Morro Bay,230000;115000,Pacific Gas and Electric Company,
93678748,way,37.2214424,-121.7466027,Coyote Switching Station,230000,Calpine,generation
93950956,way,38.7134296,-121.4774711,Elverta Substation,230000/115000,Sacramento Municipal Utility District,transmission
93984357,way,42.0796144,-121.3899577,Captain Jack Substation,500000,,
94064537,way,34.1429562,-118.3574404,Southern Califorina Edison Power Substation: Studio Master Substation,,,
94066289,way,34.1429667,-118.3591279,Southern California Edison Electrical Substation: Edison Universal Substation,,Southern California Edison,
94600663,way,37.4217214,-121.1474784,Salado Substation,115000,Pacific Gas and Electric Company,distribution
95894421,way,34.1108347,-116.4235078,Yucca Substation,115000,,
95912441,way,37.3661783,-121.8434970,McKee Substation,115000,,
96341992,way,38.7879615,-121.2316975,Rocklin Substation,60000,Pacific Gas and Electric Company,minor_distribution
96637908,way,38.7987662,-121.2213220,Del Mar Substation,60000,Pacific Gas and Electric Company,minor_distribution
97576454,way,32.7440926,-116.9573439,Jamacha Substation,69000,San Diego Gas & Electric,transmission
98111153,way,38.9013375,-121.0878295,Placer Substation,,Pacific Gas and Electric Company,transmission
99599964,way,35.0349893,-118.2808562,Windhub Substation,500000;220000,Southern California Edison,transmission
99625445,way,33.9010413,-116.5440926,Garnet Substation,115000;33000;12000,,distribution
99645329,way,32.9172568,-117.0309422,Sycamore Canyon Substation,230000;138000;69000,San Diego Gas & Electric,transmission
99650319,way,33.1257327,-117.1167373,Escondido Substation,230000;69000,San Diego Gas & Electric,transmission
101278680,way,42.1738990,-121.8135219,Klamath Substation,500000,PacifiCorp,transmission
103099270,way,38.9467901,-121.0916489,Bell Substation,115000,Pacific Gas and Electric Company,distribution
103260059,way,37.6913316,-122.0611153,Castro Valley Substation,230000;12000,Pacific Gas and Electric Company,distribution
103383868,way,37.7847491,-122.3937480,Caltrans Sterling Sub Station,,,
104478837,way,39.2146580,-120.8093116,Bonnie Nook Substation,,,
104907571,way,33.8578140,-117.5883500,Jefferson Substation,66000;12000,Southern California Edison,distribution
105232646,way,32.8940473,-117.1355952,Miramar Substation,69000,San Diego Gas & Electric,transmission
105825880,way,33.2112992,-117.3345198,San Luis Rey Substation,230000,San Diego Gas & Electric,transmission
106137706,way,37.4872473,-122.3111819,Watershed Substation,60000,,
106479491,way,38.0121178,-122.2643140,Franklin Substation,60000;12000;7200,Pacific Gas and Electric Company,distribution
106610038,way,38.2451302,-122.0412616,Suisun Substation,115000,Pacific Gas and Electric Company,minor_distribution
108064166,way,38.7921659,-121.3834721,REP 60 kV Switchyard,60000,Roseville Electric,
109355539,way,37.0072605,-121.5573635,Llagas Substation,115000,Pacific Gas and Electric Company,distribution
110419842,way,37.4553512,-122.1783056,SRI Substation,60000,Pacific Gas and Electric Company,
112285108,way,37.5234406,-122.2653026,Belmont Substation,115000,,
112297069,way,37.4397244,-122.1151239,Palo Alto Switching Station,115000,,
112306422,way,37.8053861,-122.2312754,Oakland X Substation,115000;12000;7200,Pacific Gas and Electric Company,distribution
112445764,way,37.8474129,-122.2287922,Oakland K (Claremont) Substation,115000;12000;6600,Pacific Gas and Electric Company,distribution
112452159,way,37.5952900,-122.0176363,Jarvis Substation,115000,Pacific Gas and Electric Company,distribution
112568707,way,37.2336481,-121.9007517,Hicks Substation,230000,Pacific Gas and Electric Company,
113779862,way,36.1148817,-115.1627838,Flamingo Substation,138000,,
114438565,way,37.4571649,-122.1869329,Glenwood Substation,60000,Pacific Gas and Electric Company,
114958126,way,37.2538677,-121.9662167,Vasona Substation,230000,Pacific Gas and Electric Company,
116427264,way,32.7300976,-117.1108903,Wabash Substation,,San Diego Gas & Electric,transmission
116440984,way,33.4532061,-117.5714849,Talega Substation,230000;138000;69000,San Diego Gas & Electric,transmission
116534901,way,37.3344053,-122.0205664,Wolfe Substation,115000,Pacific Gas and Electric Company,minor_distribution
117401235,way,37.2916636,-121.9356896,El Patio Substation,115000,Pacific Gas and Electric Company,
119408726,way,37.3224752,-121.7970091,Swift Substation,115000,Pacific Gas and Electric Company,minor_distribution
119409662,way,37.2689282,-121.7873391,Piercy Substation,115000,,
119718455,way,32.7660854,-117.1923901,Old Town Substation,230000;69000,San Diego Gas & Electric,transmission
119718456,way,32.8848282,-117.2008370,Eastgate Substation,69000,San Diego Gas & Electric,distribution
119718926,way,32.7717391,-117.1644077,Friars Substation,,,
119718927,way,32.7838747,-117.1371790,Mission Substation,138000;69000,San Diego Gas & Electric,transmission
120342208,way,37.4575500,-121.9213290,Dixon Landing Substation,115000,Pacific Gas and Electric Company,minor_distribution
120346267,way,37.3770777,-121.9546359,Scott Receiving Station,115000;60000,,
120347589,way,37.4154050,-121.8884658,Milpitas Substation,115000,Pacific Gas and Electric Company,minor_distribution
120353461,way,37.3819522,-121.9271433,Trimble Substation,115000,Pacific Gas and Electric Company,
120359075,way,37.3472911,-121.9219860,FMC Substation,115000,Pacific Gas and Electric Company,
122211839,way,34.2712870,-118.5561619,Distributing Station No. 82,34500;4800,Los Angeles Department of Water and Power,distribution
123020119,way,37.4803496,-122.1677347,Tyco Electronics,60000,,industrial
125280729,way,39.0438880,-121.0906728,Higgins Substation,,Pacific Gas and Electric Company,distribution
125686119,way,37.8374161,-122.2635201,Oakland D Substation,115000;12000,Pacific Gas and Electric Company,distribution
126153864,way,33.8094615,-117.8989290,Lewis Substation,220000;69000;12000,Anaheim Public Utilities,transmission
130346335,way,36.3255515,-119.1344127,Venida Substation,66000;12000,Southern California Edison,distribution
130771397,way,36.2746771,-115.0962861,Pecos Substation,230000,,distribution
131068922,way,36.1743060,-115.2380480,Rainbow,69000,NV Energy,
132230747,way,39.7686966,-121.8241031,Sycamore Creek Substation,115000,Pacific Gas and Electric Company,distribution
133585863,way,34.4686423,-119.8843266,Goleta Substation,220000;66000;16340,Southern California Edison,transmission
134477832,way,34.0621171,-117.2442851,Timoteo Substation,66000,,
134636655,way,33.7910335,-118.1421024,Hathaway Substation,66000,Southern California Edison,distribution
135234565,way,37.6080787,-122.3910969,Santa Paula Substation,115000;34500,,distribution
136372566,way,36.1150212,-115.1894835,Valley View Substation,69000,NV Energy,
137932368,way,33.5638693,-117.7148248,Niguel Substation,66000;12000,Southern California Edison,distribution
139636821,way,36.9814272,-122.0250659,Blaine Street Substation,,,
141726016,way,34.9896952,-117.5421983,Kramer Substation,230000,Southern California Edison,yes
148224069,way,38.5532905,-121.2079639,Cordova Substation,230000,Sacramento Municipal Utility District,transmission
148269720,way,38.5316862,-121.4000291,Procter Substation,230000,Sacramento Municipal Utility District,generation
148273199,way,38.5538028,-121.4306469,East City Substation,115000,Sacramento Municipal Utility District,distribution
149760444,way,38.8634920,-120.4428086,Union Valley Substation,230000,,
149814841,way,38.7309319,-120.7836220,Placerville Substation,115000,Pacific Gas and Electric,distribution
149817768,way,38.6933241,-120.8258859,Diamond Springs Substation,115000,Pacific Gas and Electric Company,distribution
150402955,way,36.1429035,-115.1675068,Highland Substation,138000,,
150412593,way,40.6789737,-122.4251015,Flanagan Substation,230000,Redding Electric Utility,distribution
150420531,way,40.6098526,-122.4441817,Keswick Substation,230000;115000,Western Area Power Administration,transmission
150562248,way,39.4542547,-121.5178277,Palermo Substation,230000;115000,Pacific Gas and Electric Company,transmission
150583901,way,40.5193398,-122.3158655,Airport Substation,,Redding Electric Utility,distribution
151116308,way,39.4915666,-121.5409382,Wyandotte Substation,115000,Pacific Gas and Electric Company,distribution
151287400,way,38.1177245,-121.1601150,Lockeford Substation,230000,Pacific Gas and Electric Company,transmission
151801695,way,36.5982643,-121.8531289,Del Monte Substation,115000,Pacific Gas and Electric Company,minor_distribution
152340796,way,37.8563362,-120.9442136,Valley Home Substation,115000,Pacific Gas and Electric Company,distribution
152352986,way,37.8422554,-121.0542003,Avena Substation,115000,Pacific Gas and Electric Company,distribution
152353500,way,37.8009471,-121.2242723,Manteca Substation,115000,Pacific Gas and Electric Company,transmission
152357677,way,37.7457866,-121.3413843,Kasson Substation,115000,Pacific Gas and Electric Company,transmission
152390122,way,37.7131030,-121.4778009,Lammers Substation,115000,Pacific Gas and Electric Company,distribution
153623686,way,37.7349425,-120.8448982,Oakdale Substation,115000,Turlock Irrigation District,
153674102,way,37.4899763,-120.9059194,Walnut Substation,230000,Turlock Irrigation District,distribution
155248358,way,36.9762960,-121.9646623,Opal Cliffs Substation,,,
159088979,way,35.2617226,-120.6347848,PG&E Substation,115000;70000,Pacific Gas and Electric Company,
159759790,way,33.9961547,-118.3590387,Windsor Hills Substation,66000;16000;4000,Southern California Edison,distribution
159761230,way,35.3040221,-120.6580681,Mustang Substation (75),70000;12470,Cal Poly SLO,distribution
160544538,way,34.1095081,-118.2543462,Receiving Station G - Atwater,230000,Los Angeles Department of Water and Power,transmission
160842897,way,33.8113592,-118.1682070,Edison,,,
162931413,way,41.0946735,-116.4234401,Coyote Creek Substation,,,
162934426,way,41.2272733,-115.9399678,Humboldt,345000;120000,,transmission
163037209,way,40.8196411,-117.2309008,Lone Tree Substation,115000,,industrial
163043221,way,39.3365240,-114.8073300,Gonder Substation,345000;230000,,distribution
163145501,way,40.0748874,-119.9741456,Fort Sage Substation,345000,,transmission
163145502,way,41.5127574,-120.6347232,Hilltop Substation,345000;230000,,transmission
164289720,way,36.8446681,-119.9225630,Herndon Substation,230000,Pacific Gas and Electric Company,distribution
164758876,way,35.6526475,-117.7958919,Inyokern Substation,115000,,yes
165256674,way,33.9660562,-118.3850507,Distributing Station 58,34500;4800,Los Angeles Department of Water and Power,distribution
165480949,way,37.7941304,-122.4020636,Station J,,Pacific Gas and Electric Company,distribution
165502301,way,33.6875325,-117.1459177,SCE Suncity Substation,115000,Southern California Edison,
165771650,way,34.0254517,-118.3658536,Distributing Station 56,138000;,Los Angeles Department of Water and Power,distribution
166273599,way,38.3238793,-117.3358048,Anaconda Moly Substation,230000;120000,,
166551121,way,36.0082529,-115.2134852,Arden Substation,230000,,
166551122,way,36.3225741,-115.2082305,Iron Mountain Substation,230000,,
166551123,way,36.3343036,-115.3302075,Northwest Substation,500000;230000;138000,,
166551144,way,35.9822455,-115.0842148,Anthem Substation,138000,NV Energy,
166649166,way,33.6112925,-114.6802861,Blythe Substation,161000;33000;12000,,transmission
166649170,way,33.1922938,-115.4345258,Midway Substation,230000,Imperial Irrigation District,distribution
166649172,way,33.6162055,-114.6846393,Buck Substation,230000,,generation
166728685,way,37.4157602,-122.2057550,S. L. A. C. Substation,230000,,yes
167005125,way,32.8549207,-117.0119855,Carlton Hills Substation,138000,San Diego Gas & Electric,
167005126,way,32.8597308,-116.8992272,Los Coches Substation,138000;69000,San Diego Gas & Electric,transmission
167005130,way,32.7861059,-117.1383642,Mission Substation,230000,San Diego Gas & Electric,transmission
167029619,way,32.8258058,-117.1836658,Clairemont Substation,69000,San Diego Gas & Electric,distribution
167029631,way,32.8795875,-117.2135966,Genesee Substation,69000,San Diego Gas & Electric,distribution
167143651,way,33.1228402,-117.2879008,Palomar Airport Substation,138000,,
167143659,way,33.1414668,-117.2388510,Shadowridge Substation,,,
167143660,way,32.8949446,-117.1563539,Fenton Substation,,,
167242261,way,33.4568298,-117.5891840,Pico Substation,138000,,
167405005,way,37.2531976,-121.0129501,Gustine Substation,,Pacific Gas and Electric Company,
167413792,way,34.1616042,-118.8347698,Potrero Substation,66000;16000,Southern California Edison,distribution
167413795,way,34.1474957,-118.7614511,Malibu Substation,66000;16000,Southern California Edison,distribution
167421253,way,34.1874837,-118.8717342,Thousand Oaks Substation,66000;16000,Southern California Edison,distribution
167884129,way,38.5110705,-121.4750576,Campbell Substation,230000,Sacramento Municipal Utility District,generation
168003305,way,42.1985467,-121.7838313,Klamath Falls Substation,,PacifiCorp,transmission
168216625,way,34.4519857,-119.7614899,San Marcos Substation,,,
168216627,way,34.3005200,-119.1666627,Saticoy Substation,66000;16340,Southern California Edison,distribution
168216632,way,34.3625169,-119.3092764,Casitas Substation,66000;16340,Southern California Edison,distribution
168525615,way,35.3611831,-118.9227967,Magunden Substation,220000,Southern California Edison,transmission
168525650,way,34.9351833,-118.8429736,Pastoria Substation,220000,,
169402989,way,36.3038123,-119.2451574,Rector Substation,220000;66000;12000,Southern California Edison,transmission
169403015,way,35.8412308,-119.0846351,Vestal Substation,220000,Southern California Edison,transmission
169514309,way,36.1079723,-118.9381572,Springville Substation,220000,Southern California Edison,transmission
169516713,way,36.8958053,-119.6645470,Coppermine Substation,70000,Pacific Gas and Electric,
169674599,way,33.9994777,-118.1709273,Bandini,66000,Southern California Edison,
169880227,way,34.1622180,-118.0857912,Eaton Substation,66000;16000,Southern California Edison,distribution
169880229,way,33.9826871,-118.2053899,Randolph Substation,66000;16000,Southern California Edison,distribution
169880235,way,34.0376263,-118.2298849,River Switching Station,230000,Los Angeles Department of Water and Power,transmission
169880237,way,34.1511141,-118.0880101,T. M. Goodrich Substation,220000;34500,Southern California Edison,transmission
169880238,way,34.0150843,-118.2039727,Receiving Station F,230000,Los Angeles Department of Water and Power,transmission
170152151,way,42.0966771,-123.6813278,O'Brien Substation,115000,,
170288297,way,39.5212615,-120.0086698,California,120000;115000,NV Energy,transmission
170295877,way,39.4556305,-119.7173976,Mira Loma Substation,345000;125000,,transmission
170362835,way,39.1889009,-119.6969991,Brunswick,,,transmission
170362839,way,39.4783587,-119.8573116,Mount Rose Substation,,,transmission
170362863,way,39.2394478,-119.9241742,Incline Substation,120000,NV Energy,transmission
170362865,way,38.9633874,-119.7104334,Buckeye Substation,125000,Sierra Pacific Power Company,yes
170401695,way,41.4076115,-115.9040274,Independence,,,
170490300,way,38.4977484,-122.7605687,Fulton Substation,230000;115000;60000;12000,Pacific Gas and Electric Company,transmission
170816713,way,38.0692617,-117.2426835,Tonopah,,,
170816722,way,36.3054107,-116.4146023,Junction Substation,,Southern California Edison,
170833620,way,35.6156318,-120.6795071,Paso Robles,12000,Pacific Gas and Electric Company,
170980215,way,37.0257164,-122.1548163,Crusher Substation,,,
172455386,way,33.5420983,-117.1147711,Triton Substation,115000,Southern California Edison,
173109930,way,33.9977868,-114.2170639,Black Peak Substation,161000;69000,Arizona Public Service,distribution
174012681,way,35.6218268,-117.6889085,Downs Substation+,12000,Southern California Edison,yes
174861684,way,41.6331327,-121.2265312,Perez Substation,69000,,
175370658,way,35.6019402,-119.3261876,Wasco Substation,115000,Pacific Gas and Electric Company,
176723932,way,40.6185315,-122.3237395,College View Substation,,,
176726311,way,35.6081967,-119.3252475,Charca Substation,115000,Pacific Gas and Electric,
177409006,way,41.7047565,-121.2766611,Clear Lake Substation,69000,,
177409007,way,41.2076111,-121.1381252,Lookout Substation,69000,,
177409008,way,41.8881237,-121.3783633,Newell Substation,69000,,
177490615,way,33.8043908,-117.9007216,Katella Substation,69000;12000,Anaheim Public Utilities,distribution
177526173,way,36.9304959,-121.7642412,ERTA Substation,,,
177592874,way,40.9097063,-121.6408540,Ultra Power Substation,60000,,
177592879,way,40.9611119,-121.5486115,Hat Creek 2 Substation,60000,,
177706578,way,41.4448012,-120.8810534,Canby 1 Substation,69000,,
177706579,way,41.4440267,-120.8801638,Canby 2 Substation,69000,,
179415242,way,36.8962778,-119.7510180,Woodward Substation,115000,Pacific Gas and Electric,
180836063,way,38.6467946,-121.0705723,CPM Substation,115000,Pacific Gas and Electric Company,minor_distribution
180839419,way,38.6592948,-120.9472318,Shingle Springs Substation,115000,Pacific Gas and Electric,distribution
180970701,way,39.5969216,-119.2089770,Lonely Substation,120000,,minor_distribution
181389084,way,37.7385570,-122.1937797,Edes Substation,115000;12000;7200,Pacific Gas and Electric,distribution
181492758,way,34.0934496,-117.3171981,Calectric Substation,115000,,
181492780,way,34.0799529,-117.2389874,San Bernardino Substation,220000,,
181548170,way,42.0937389,-122.0716142,John C. Boyle Substation,,PacifiCorp,transmission
181560370,way,37.4181928,-122.0634407,N-225B,115000,,
181630666,way,37.9462693,-120.5276918,Melones Substation,115000,Pacific Gas and Electric Company,
181675123,way,37.8750831,-119.9655637,Early Intake Switchyard,230000,San Francisco Public Utilities Commission,switching
181693225,way,39.5395079,-122.2630176,Logan Creek Substation,,,
181693250,way,39.7778665,-122.1426369,Glenn Substation,230000,Pacific Gas and Electric Company,transmission
181864356,way,37.0666583,-121.0753351,Gianelli Switchyard,,Western Area Power Administration,generation
182050458,way,34.9412983,-118.8261630,Edmonston Substation,220000,,
182084288,way,38.5719479,-121.4829736,Station B,,Sacramento Municipal Utility District,transmission
182102249,way,35.0083488,-120.4530998,Mesa Substation,230000;115000,Pacific Gas and Electric Company,
182604562,way,36.2421264,-119.9028971,Henrietta Substation,230000,Pacific Gas and Electric Company,
182604563,way,36.6108289,-119.6395996,McCall Substation,230000;115000,Pacific Gas and Electric Company,
182622208,way,36.7083453,-119.6112851,Sanger Substation,115000,Pacific Gas and Electric Company,
182648957,way,36.1826951,-115.3446770,Beltway Substation,230000,NV Energy,
183206679,way,38.8289511,-122.8101652,Eagle Rock Substation,115000,Pacific Gas and Electric Company,generation
184314047,way,33.7841928,-117.8885727,Edison substation,,,
184696201,way,32.7197071,-117.1614202,SDG&E 4th and Ash Sub Station,,San Diego Gas & Electric,
184864655,way,38.6098231,-122.8562710,Badger Substation,,City of Healdsburg,
184909077,way,34.0681773,-118.4883582,Kenter Canyon,230000,Los Angeles Department of Water and Power,transition
186041109,way,40.6459538,-122.6253737,Carr Substation,,Western Area Power Administration,transmission
186041114,way,40.5982603,-122.5370778,Whiskeytown Switchyard,,,
188161327,way,38.8220962,-121.3064317,Pleasant Grove Substation,,,
188301755,way,36.1970740,-115.9689413,Pahrump Substation,230000,,
188303133,way,35.9270203,-115.1748593,Magnolia Substation,230000,NV Energy,yes
188689669,way,37.3771474,-122.0063670,Applied Materials Substation,115000,Pacific Gas and Electric Company,minor_distribution
192435055,way,32.6690461,-115.5003476,Calexico Substation,92000,,
192543558,way,32.6859748,-115.5085571,Pruett Substation,92000,,
192883977,way,37.7875180,-122.3934622,Embarcadero Substation,230000,Pacific Gas and Electric Company,transmission
193808882,way,32.6449466,-115.4773336,Centro,230000;161000;34500;13800,,transmission
194026764,way,32.6624578,-115.4285718,Aeropuerto Dos,230000,,transmission
194519256,way,35.5709061,-121.0554628,Perry,12000,Pacific Gas and Electric Company,
195463430,way,38.2341942,-122.6362627,Petaluma A Substation,60000;4000;2400,Pacific Gas and Electric Company,distribution
199049644,way,36.2133700,-119.3303801,Tulare Substation,66000;12000,Southern California Edison,distribution
199461285,way,38.5894875,-121.5449731,West Sacramento Substation,115000,Pacific Gas and Electric Company,transmission
199582149,way,33.9147099,-117.4866367,Harvey Lynn Substation,66000,,
201812720,way,36.1435685,-115.0485279,Winterwood Substation,138000,Nevada Power Company,
203316814,way,37.8889274,-122.2729527,Arlington Substation,12000;4000,Pacific Gas and Electric,distribution
207068105,way,34.0397793,-118.2366813,LADWP Distributing Station No. 144,34500;4800,Los Angeles Department of Water and Power,distribution
209242166,way,37.1308309,-122.1721521,Big Basin Substation,,,
229580528,way,33.6820167,-114.2175748,Quartzsite Substation,69000,,distribution
230129938,way,39.3205795,-121.5953056,Honcut Substation,115000,Pacific Gas and Electric Company,minor_distribution
230740532,way,32.8927483,-117.2060045,Mira Sorrento Substation,69000,San Diego Gas & Electric,distribution
233151744,way,36.2937295,-121.2001133,Los Ositos Substation,,,
233812416,way,35.5444422,-115.4687507,Ivanpah Substation,230000,,
236659648,way,33.8681007,-117.9212938,Fullerton Substation,66000;16000;4000,Southern California Edison,distribution
240585981,way,37.4628980,-122.2278663,Las Pulgas Substation,60000,Pacific Gas and Electric Company,
241517982,way,34.1297418,-118.4794883,LADWP Distributing Station No. 122,34500;4800,Los Angeles Department of Water and Power,distribution
242195549,way,32.9789240,-117.0316446,Poway Substation,69000,San Diego Gas & Electric,distribution
242195551,way,32.7952627,-116.9967857,Garfield Substation,69000,San Diego Gas & Electric,
243125942,way,32.9111127,-117.1126304,Scripps Substation,69000,San Diego Gas & Electric,distribution
243678721,way,34.0510307,-118.4761587,Distributing Station 66,34500;4800,Los Angeles Department of Water and Power,distribution
245301741,way,32.7954070,-116.9723728,El Cajon Substation,69000,San Diego Gas & Electric,distribution
245320960,way,32.8043708,-116.9209295,Granite Hills Substation,69000,San Diego Gas & Electric,distribution
245417237,way,32.8277373,-116.7899038,Alpine Substation,69000,,
245417242,way,33.0180671,-116.8530464,Creelman Substation,69000,San Diego Gas & Electric,distribution
245778829,way,32.7969521,-116.7922452,Loveland Substation,69000,San Diego Gas & Electric,distribution
245778832,way,32.7908216,-117.0231281,Murray Substation,69000,San Diego Gas & Electric,distribution
245784881,way,32.7456082,-117.0785884,Streamview Substation,69000,San Diego Gas & Electric,distribution
245946705,way,32.7438777,-117.0466129,Chollas Substation,69000,,
245946709,way,32.7043560,-117.0500041,Paradise Substation,69000,San Diego Gas & Electric,distribution
245946710,way,32.7390773,-117.0027506,Spring Valley Substation,69000,San Diego Gas & Electric,distribution
246532420,way,32.7992354,-117.2402470,Pacific Beach Substation,69000,San Diego Gas & Electric,distribution
246538205,way,32.5953414,-117.0577002,Otay Substation,69000,San Diego Gas & Electric,distribution
246576846,way,33.0214645,-117.0963425,Rancho Bernardo Substation,69000,San Diego Gas & Electric,
247795420,way,32.8295316,-117.1573513,Mesa Heights Substation,69000,San Diego Gas & Electric,distribution
247795421,way,32.6583162,-117.0916893,Sweetwater Substation,69000,San Diego Gas & Electric,distribution
247807059,way,32.6730729,-117.1073613,National City Substation,69000,San Diego Gas & Electric,distribution
248427043,way,32.7073804,-117.2450554,Cabrillo Substation,69000,San Diego Gas & Electric,
248650177,way,32.7331113,-117.1737934,Kettner Substation,69000,San Diego Gas & Electric,
248983078,way,32.7141010,-117.1695797,Kettner Substation,69000,San Diego Gas & Electric,distribution
253116587,way,41.5433718,-124.0504528,Yurok Substation,69000,,
253174644,way,34.1716085,-118.4231488,DISTRIBUTING STATION 71,34500;4800,Los Angeles Department of Water and Power,distribution
253258676,way,34.2014878,-118.5962809,Distributing Station No. 22,34500;4800,Los Angeles Department of Water and Power,distribution
253258678,way,34.1893908,-118.5917130,Receiving Station T,,Los Angeles Department of Water and Power,yes
253537982,way,34.0718795,-118.4673192,LADWP Distributing Station No. 135,34500;4800,Los Angeles Department of Water and Power,distribution
253557544,way,34.1798103,-118.4455555,LADWP Receiving Station S / Distributing Station 21,,Los Angeles Department of Water and Power,transmission
253731890,way,38.3095848,-122.7316423,Cotati Substation,,Pacific Gas and Electric Company,yes
253747134,way,35.0890917,-118.9758250,Wheeler Ridge Substation,230000;70000,Pacific Gas and Electric Company,
256935297,way,36.9763915,-121.9801133,Capitola Substation,,Pacific Gas and Electric Company,
258650890,way,37.5720606,-120.9857548,Grayson Substation,,Turlock Irrigation District,distribution
258866768,way,37.7460031,-122.4033330,Bayshore Substation,115000,Pacific Gas and Electric Company,transmission
259248810,way,38.1661376,-122.2535959,American Canyon Substation,,Pacific Gas and Electric Company,
260130000,way,37.7599745,-122.4203108,Station E,,Pacific Gas and Electric Company,distribution
263882452,way,34.4626797,-114.3360468,Mulberry Substation,69000,UniSource Energy Services,yes
265730084,way,33.9317874,-118.4045499,Distributing Station 139,34500;4800,Los Angeles Department of Water and Power,distribution
265864441,way,37.7493866,-122.4341200,Castro Street Substation,,Pacific Gas and Electric Company,
266284681,way,37.0952985,-122.1442443,Burns Substation,,,
267159397,way,34.0331936,-118.4599949,Receiving Station K - Olympic,230000;138000;34500,Los Angeles Department of Water and Power,transmission
274459406,way,37.7815865,-122.4406198,Station G,,Pacific Gas and Electric Company,distribution
274459420,way,37.7818256,-122.4405347,Station G,,Pacific Gas and Electric Company,distribution
278422085,way,37.7765945,-122.4836815,Station K,,Pacific Gas and Electric Company,distribution
280308288,way,37.8090214,-122.3126984,Davis Substation,115000,Port of Oakland Harbor Utilities,
280922418,way,32.8986790,-117.2400452,Torrey Pines Substation,69000,San Diego Gas & Electric,distribution
282777549,way,34.0172256,-118.4882090,Santa Monica Substation,66000,,distribution
282914601,way,38.2391457,-122.6367512,Petaluma C Substation,60000;12000,Pacific Gas and Electric Company,distribution
283838367,way,33.8842845,-117.5717159,Corona Substation,66000;33000;12000,Southern California Edison,distribution
283838368,way,33.8819423,-117.5884735,Perez Substation,33000;4160,Southern California Edison,distribution
287802957,way,37.0172602,-122.1997399,Lone Star Substation,,,
292295991,way,38.0304941,-121.8965520,Pittsburg Converter Station,200000,,converter
295762352,way,34.1130837,-118.2677964,Distributing Station 25,34500;4800,Los Angeles Department of Water and Power,distribution
297316324,way,33.9154939,-117.9637412,Parkwood Substation,66000;12000,Southern California Edison,distribution
297444869,way,34.1014022,-118.2877980,LADWP Distribution Station 54,34500;4800,Los Angeles Department of Water and Power,distribution
297694815,way,37.2732862,-120.4871838,Pacific Gas & Electric,,Pacific Gas and Electric Company,
302045339,way,36.3172993,-116.0107970,Vista Substation,138000,,
309822803,way,34.0256002,-118.4722120,Colorado Substation,66000,,distribution
311711379,way,37.3974594,-120.7270145,Merced Irrigation District Substation,,,
313027827,way,37.8580230,-122.2685966,Stuart Substation,,Pacific Gas and Electric Company,distribution
314681113,way,36.1151358,-115.1430740,Claymont Substation,138000,NV Energy,
317920324,way,42.1659332,-123.6375252,Cave Junction Substation,115000,PacifiCorp,
322058879,way,41.8676139,-124.1391841,Del Norte Substation,115000;69000,,
322976264,way,42.1761072,-122.6483612,Oak Knoll Substation,,PacifiCorp,distribution
328028425,way,35.4487360,-120.8703178,Cayucos,70000,Pacific Gas and Electric Company,
328033894,way,35.4654985,-120.6714647,Atascadero Substation,70000,Pacific Gas and Electric Company,
328033895,way,35.3611870,-120.8114355,Baywood,70000,Pacific Gas and Electric Company,
328033896,way,35.2866839,-120.7058811,Foothill,115000;medium,Pacific Gas and Electric Company,distribution
328033897,way,35.3199933,-120.6930975,Goldtree,12000,Pacific Gas and Electric Company,
328033898,way,35.3205354,-120.6931062,Goldtree,12000,Pacific Gas and Electric Company,
328033899,way,35.1015350,-120.5810329,Oceano,115000,Pacific Gas and Electric Company,
328033900,way,35.7523623,-120.6840377,PG&E - San Miguel Substation,70000,Pacific Gas and Electric Company,
328043907,way,35.0469576,-120.5861366,Callendar Switching Station,,Pacific Gas and Electric Company,
